district_id,district,datetime,population,population_diff
0,전체,2021-04-01,9819851.0,-8243.0
0,전체,2021-05-01,9806728.0,-13123.0
0,전체,2021-06-01,9795426.0,-11302.0
0,전체,2021-07-01,9785265.0,-10161.0
0,전체,2021-08-01,9774371.0,-10894.0
0,전체,2021-09-01,9765869.0,-8502.0
0,전체,2021-10-01,9759146.0,-6723.0
0,전체,2021-11-01,9750847.0,-8299.0
0,전체,2021-12-01,9736027.0,-14820.0
0,전체,2022-01-01,9731897.0,-4130.0
0,전체,2022-02-01,9732935.0,1038.0
0,전체,2022-03-01,9732617.0,-318.0
0,전체,2022-04-01,9731236.0,-1381.0
0,전체,2022-05-01,9728414.0,-2822.0
0,전체,2022-06-01,9725417.0,-2997.0
0,전체,2022-07-01,9723253.0,-2164.0
0,전체,2022-08-01,9717242.0,-6011.0
0,전체,2022-09-01,9682126.0,-35116.0
0,전체,2022-10-01,9679250.0,-2876.0
0,전체,2022-11-01,9677339.0,-1911.0
0,전체,2022-12-01,9667669.0,-9670.0
0,전체,2023-01-01,9663777.0,-3892.0
0,전체,2023-02-01,9664666.0,889.0
0,전체,2023-03-01,9668008.0,3342.0
0,전체,2023-04-01,9667463.0,-545.0
0,전체,2023-05-01,9664963.0,-2500.0
0,전체,2023-06-01,9659322.0,-5641.0
0,전체,2023-07-01,9655627.0,-3695.0
0,전체,2023-08-01,9652545.0,-3082.0
0,전체,2023-09-01,9655918.0,3373.0
0,전체,2023-10-01,9651944.0,-3974.0
0,전체,2023-11-01,9645035.0,-6909.0
0,전체,2023-12-01,9638799.0,-6236.0
0,전체,2024-01-01,9636291.0,-2508.0
0,전체,2024-02-01,9633733.0,-2558.0
0,전체,2024-03-01,9635445.0,1712.0
0,전체,2024-04-01,9631107.0,-4338.0
0,전체,2024-05-01,9626152.0,-4955.0
0,전체,2024-06-01,9619861.0,-6291.0
0,전체,2024-07-01,9613267.0,-6594.0
0,전체,2024-08-01,9605602.0,-7665.0
0,전체,2024-09-01,9605419.0,-183.0
0,전체,2024-10-01,9603458.0,-1961.0
0,전체,2024-11-01,9601000.0,-2458.0
0,전체,2024-12-01,9597372.0,-3628.0
0,전체,2025-01-01,9596110.0,-1262.0
0,전체,2025-02-01,9597562.0,1452.0
0,전체,2025-03-01,9602826.0,5264.0
1,강남구,2021-04-01,538352.0,-1186.0
1,강남구,2021-05-01,537024.0,-1328.0
1,강남구,2021-06-01,536107.0,-917.0
1,강남구,2021-07-01,535274.0,-833.0
1,강남구,2021-08-01,537534.0,2260.0
1,강남구,2021-09-01,538075.0,541.0
1,강남구,2021-10-01,538645.0,570.0
1,강남구,2021-11-01,538333.0,-312.0
1,강남구,2021-12-01,537800.0,-533.0
